"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"38201","A0000074109","松山市","株式会社みらい工房","かぶしきがいしゃみらいこうぼう","2500001021240","愛媛県松山市","越智１丁目４番１８号","089-948-4368","089-948-4369",,"保育所等訪問支援","こども発達サポート　にこら","こどもはったつさぽーとにこら","3850101118","愛媛県松山市","藤原町2丁目1-24瀬戸内ビル１階","089-948-4368","089-948-4369",,33.83240197,132.75743115,"08:30-17:00","","","","土曜日、日曜日、祝日　お盆、年末年始",,
"38000","A0000025819","愛媛県","一般社団法人デイジー","いっぱんしゃだんほうじんでいじー","7500005007990","愛媛県今治市","山路880番地","0898-35-5821","0898-55-8201","https://care-net.biz/38/daisy-wagou","保育所等訪問支援","はーもにー","はーもにー","3850200324","愛媛県今治市","今治市山路39番1","0898-35-5823","0898-55-8201","https://care-net.biz/38/daisy-wagou",34.06476337,132.97451231,"08:00-17:00","08:00-17:00","","",,,
"38000","A0000106489","愛媛県","Lａ．Ｌａ．Ｌａ．Ｂｏｔｔｉｉ株式会社","らららぼってぃかぶしきがいしゃ","3500001023021","愛媛県今治市","国分２丁目10番63号","0898-52-9164","0898-52-9165","https://lalalabottii.jp/seirangakusha","保育所等訪問支援","発達支援Rocoko","はったつしえんろここ","3850200548","愛媛県今治市","北日吉町１丁目８番５号","0898-52-9164","0898-52-9165","https://lalalabotti.jp/seirangakusha",34.06416019,132.98907605,"10:00-17:00","","","","土、日、祝日",,
"38000","A0000076902","愛媛県","学校法人　たんぽぽ幼稚園","がっこうほうじんたんぽぽようちえん","3500005004876","愛媛県今治市","波方町養老甲７６４番地1","0898-41-8622","0898-41-8663","https://tanpopo-tsukushi.com","保育所等訪問支援","つくし","つくし","3850200472","愛媛県今治市","波方町養老甲７６４番地１","0898-41-8622","0898-41-8663","https://tanpopo-tsukushi.com",34.10761413,132.94325369,"09:00-17:00","09:00-17:00","","","日、祝日、年末年始",,
"38000","A0000000266","愛媛県","社会福祉法人　来島会","しゃかいふくしほうじんくるしまかい","9500005004862","愛媛県今治市","北宝来町二丁目２番地１２","0898-32-0700","0898-32-0701","https://www.kurushimakai.jp/","保育所等訪問支援","今治市子育て応援ステーションばんび","いまばりしこそだておうえんすてーしょんばんび","3850200274","愛媛県今治市","宮ケ崎甲６９０番地１","0898-52-7455","0898-52-7456","http://www.kurushimakai.jp",34.01643484,133.00718278,"09:00-17:00","","","","土曜・日曜・祝日","夏期休暇8/13〜8/16及び冬期休暇12/29〜1/3",
"38000","A0000094036","愛媛県","社会福祉法人　来島会","しゃかいふくしほうじんくるしまかい","9500005004862","愛媛県今治市","北宝来町二丁目２番地１２","0898-32-0700","0898-32-0701","https://www.kurushimakai.jp/","保育所等訪問支援","らびっつ","らびっつ","3850200506","愛媛県今治市","高橋ふれあいの丘１番地3","0898-52-9646","0898-52-9647","http://www.kurushimakai.jp",34.04104742,132.95551189,"09:00-17:00","","","","土曜日、日曜日、祝日、お盆（8/13〜8/16）年末年始（12/29〜1/3）",,
"38000","E0000048422","愛媛県","学校法人今治普門学園","がっこうほうじんいまばりふもんがくえん","4500005004875","愛媛県今治市","愛媛県今治市しまなみの杜２番地１しまなみの杜2番地1","0898-31-1211","0898-31-1121","http://chabohiyo.jp/","保育所等訪問支援","放課後等デイサービス　ちゃぼとひよこ　延喜","ほうかごとうでいさーびすちゃぼとひよこえんぎ","3850200183","愛媛県今治市","しまなみの杜２番地１","0898-32-1234","0898-35-1238","https://www.chabohiyo.jp",34.07139109,132.96944237,"09:00-18:00","09:00-18:00","","","日曜日・祝祭日・年末年始等",,
"38000","A0000062803","愛媛県","合同会社発達の木","ごうどうがいしゃはったつのき","2500003001736","愛媛県今治市","菊間町浜648番地菊間町浜648番地","0898-54-2280","0898-54-2280","https://hattatunoki.jimdo.com/","保育所等訪問支援","発達みかんの木","はったつみかんのき","3850200175","愛媛県今治市","菊間町浜680番","0898-54-2280","0898-54-2280","https://hattatunoki.jimdo.com/",34.03421482,132.83979940,"10:00-17:00","10:00-17:00","00:00-00:00","00:00-00:00","日曜日・祝日・8月14日〜8月16日・12月30日〜1月3日",,
"38000","E0000048426","愛媛県","社会福祉法人山路白鳩福祉会","しゃかいふくしほうじんやまじしろはとふくしかい","2500005005264","愛媛県今治市","山路８８１番地８９","0898-32-7364","0898-32-7372","http://imabari-shirohato.or.jp","保育所等訪問支援","子ども発達支援　ぽっぽ白鳩","こどもはったつしえんぽっぽしろはと","3850200217","愛媛県今治市","阿方甲１２９７番１","0898-52-7477","0898-52-7488","http://imabari-shirohato.or.jp/",34.06352196,132.97209281,"09:00-17:00","09:00-17:00","","",,,
"39000","E0000049625","高知県","社会福祉法人　来島会","しゃかいふくしほうじんくるしまかい","9500005004862","愛媛県今治市","北宝来町2丁目2番地12","0898-32-0700","0898-32-0701","http://www.kurushimakai.jp/","保育所等訪問支援","児童発達支援センターやいろ","じどうはったつしえんせんたーやいろ","3950400030","高知県南国市","大埇乙２２８８","088-864-2221","088-864-1789","http://www.kurushimakai.jp/",33.57567030,133.64145950,"09:00-17:00","","","","日・月曜日、祝祭日及び12月29日〜1月3日",,
"38000","A0000119171","愛媛県","株式会社アクティブモア","あくてぃぶもあ","4500001016107","愛媛県宇和島市","新町１丁目１番１４号愛ほっと療育ステーション","0895-28-6566","0895-28-6567","http://ai-hot.jp","保育所等訪問支援","愛ほっと療育ステーション","あいほっとりょういくすてーしょん","3850300124","愛媛県宇和島市","佐伯町２丁目３番33号","0895-23-0177","0895-23-0178",,33.21474910,132.56031506,"10:00-15:00","","","","土曜日、日曜日",,
"38000","A0000102695","愛媛県","きくぞのケアパーク株式会社","きくぞのけあぱーくかぶしきがいしゃ","1500001016010","愛媛県宇和島市","和霊元町四丁目１番１２号","0895-23-1442","0895-23-2951","http://kikuzono.co.jp","保育所等訪問支援","なないろの羽　鶴島ルーム","なないろのはねつるしまるーむ","3850300108","愛媛県宇和島市","鶴島町702番地","0895-23-7780","0895-23-7782","http://nanairono-hane.jp",33.22622582,132.56540636,"09:30-14:30","09:30-14:30","","","日曜日、５月３日〜５日、８月１３日〜１５日、１２月３１日〜１月３日",,
"38000","A0000102697","愛媛県","きくぞのケアパーク株式会社","きくぞのけあぱーくかぶしきがいしゃ","1500001016010","愛媛県宇和島市","和霊元町四丁目１番１２号","0895-23-1442","0895-23-2951","http://kikuzono.co.jp","保育所等訪問支援","なないろの羽　明倫ルーム","なないろのはねめいりんるーむ","3850300116","愛媛県宇和島市","新田町一丁目1-30","0895-22-7780","0895-22-7792","http://nanairono-hane.jp",33.21281041,132.55958457,"09:30-14:30","09:30-14:30","","","日曜日、５月３日〜５日、８月１３日〜１５日、１２月３１日〜１月３日",,
"38201","A0000088861","松山市","きくぞのケアパーク株式会社","きくぞのけあぱーくかぶしきがいしゃ","1500001016010","愛媛県宇和島市","和霊元町四丁目１番１２号","0895-23-1442","0895-23-2951","http://kikuzono.co.jp","保育所等訪問支援","なないろの羽　空港プラスルーム","なないろのはねくうこうぷらするーむ","3850101183","愛媛県松山市","空港通二丁目7番8号","089-971-7780",,"http://nanairono-hane.jp",33.82752423,132.74115494,"09:30-14:30","09:30-14:30","","","日曜日、５月３日〜５日、８月１３日〜１５日、１２月３１日〜１月３日",,
"38201","A0000109808","松山市","きくぞのケアパーク株式会社","きくぞのけあぱーくかぶしきがいしゃ","1500001016010","愛媛県宇和島市","和霊元町四丁目１番１２号","0895-23-1442","0895-23-2951","http://kikuzono.co.jp","保育所等訪問支援","なないろの羽　衣山ルーム","なないろのはねきぬやまるーむ","3850100854","愛媛県松山市","久万ノ台189番地1松山久万ノ台中央ビル２F","089-925-7780",,"http://nanairono-hane.jp",33.85773193,132.74913738,"09:30-14:30","09:30-14:30","","","日曜日、５月３日〜５日、８月１３日〜１５日、１２月３１日〜１月３日",,
"38201","A0000109809","松山市","きくぞのケアパーク株式会社","きくぞのけあぱーくかぶしきがいしゃ","1500001016010","愛媛県宇和島市","和霊元町四丁目１番１２号","0895-23-1442","0895-23-2951","http://kikuzono.co.jp","保育所等訪問支援","なないろの羽　空港通りルーム","なないろのはねくうこうどおりるーむ","3850100847","愛媛県松山市","空港通2丁目9-23","089-973-7780",,"http://nanairono-hane.jp",33.82834640,132.74301309,"09:30-14:30","09:30-14:30","","","日曜日、５月３日〜５日、８月１３日〜１５日、１２月３１日〜１月３日",,
"38000","A0000083353","愛媛県","社会福祉法人　弘正会","しゃかいふくしほうじんこうせいかい","7500005006902","愛媛県八幡浜市","五反田１番耕地７６番地３","0894-22-5750","0894-22-5710","http://kouseikai.kujira.biz/","保育所等訪問支援","放課後等デイサービス事業所　ＤＯＬＰＨＩＮ e教室","ほうかごとうでいさーびすじぎょうしょどるふぃんいーきょうしつ","3850400056","愛媛県八幡浜市","江戸岡一丁目855番地","0894-21-4641","0894-21-4642",,33.46289747,132.42333567,"10:00-16:00","","","","保育、学校等の訪問先が休みの場合",,
"38000","A0000000024","愛媛県","特定非営利活動法人　ゆいねっと新居浜","とくていひえいりかつどうほうじんゆいねっとにいはま","3500005004661","愛媛県新居浜市","南小松原町3-32","0897-47-5111","0897-47-5020","https://yuinet-niihama.com","保育所等訪問支援","療育ルームいろは","りょういくるーむいろは","3850500103","愛媛県新居浜市","高木町２番６０号新居浜市総合福祉センター　３階","0897-33-4860","0897-33-4861","https://yuinet-niihama.com",33.95402304,133.28591147,"09:30-15:00","","","","土曜日、日曜日、国民の祝日、12月29日〜1月3日、お盆休み、地方祭　等",,
"38000","A0000000268","愛媛県","社会福祉法人あおい会","しゃかいふくしほうじんあおいかい","3500005003779","愛媛県西条市","古川江内甲120番1古川保育園　事務所兼用","0897-55-7143","0897-55-7169","https://aoikai-ehime.net/","保育所等訪問支援","かなで","かなで","3850600234","愛媛県西条市","古川字江内甲１１８番１","0897-55-7176","0897-55-7177","http://aoikai-ehime.net/",33.91699069,133.16579808,"09:00-17:00","09:00-17:00","","","日・祝祭日・12月29日から翌年1月3日。その他事業所の定休日。","土曜日営業は不定期。",
"38000","A0000028588","愛媛県","社会福祉法人　西条市社会福祉協議会","しゃかいふくしほうじんさいじょうししゃかいふくしきょうぎかい","8500005004260","愛媛県西条市","周布６０６番地１西条市東予総合福祉センター内","0898-64-2600","0898-64-3920","http://www.saijoshakyo.or.jp/","保育所等訪問支援","西条市社会福祉協議会児童発達支援センターひまわり","さいじょうししゃかいふくしきょうぎかいじどうはったつしえんせんたーひまわり","3850600242","愛媛県西条市","石田339番地１児童発達支援センターひまわり","0898-65-6144","0898-55-8821","http://www.saijoshakyo.or.jp/sienpi4.htm",33.90900059,133.09368298,"10:00-15:00","00:00-00:00","00:00-00:00","00:00-00:00","国民の祝日に関する法律に規定する日、12月29日から1月3日","天災、その他やむを得ず業務を遂行できない日を除き、平日のみ受付可能",
"38000","A0000070325","愛媛県","有限会社　キャンパス","ゆうげんかいしゃきゃんぱす","1500002015564","愛媛県西条市","丹原町池田１６５１−１","0898-68-7025","0898-68-7025","http://campus.mond.jp/","保育所等訪問支援","保育所等訪問支援　きゃんぱす","ほいくしょとうほうもんしえんきゃんぱす","3850600218","愛媛県西条市","飯岡3798番地1","0897-47-5373","0897-47-5373",,33.91532542,133.21625277,"09:00-18:00","09:00-18:00","","09:00-18:00","日曜日","日曜",
"38000","A0000070323","愛媛県","七色ゆめ工房株式会社","なないろゆめこうぼうかぶしきがいしゃ","3500001019044","愛媛県西条市","大野395番地13","0898-76-5876","0898-66-4198","http://rainbowkids716.com","保育所等訪問支援","なないろ・mic","なないろみっく","3850600325","愛媛県西条市","丹原町丹原80番地3","0898-35-5607","0898-35-5607",,33.90314769,133.06511095,"09:00-13:00","","","","土曜日、日曜日、祝日年末年始等",,
"38000","A0000100345","愛媛県","株式会社長浜リハビリテーションサービス","ながはまりはびりてーしょんさーびす","7500001023488","愛媛県大洲市","長浜甲35番地","0893-57-9112","0893-57-9113","https://www.nagahamareha.jp/","保育所等訪問支援","発達支援ほのぼーの","はったつしえんほのぼーの","3850700166","愛媛県大洲市","白滝甲557番地の2旧白滝小学校2階","0893-57-9112","0893-57-9113","https://www.nagahamareha.jp/",33.58268708,132.52117542,"09:30-12:00","","","","土日祝日",,
"38000","A0000132520","愛媛県","株式会社長浜リハビリテーションサービス","ながはまりはびりてーしょんさーびす","7500001023488","愛媛県大洲市","長浜甲35番地","0893-57-9112","0893-57-9113","https://www.nagahamareha.jp/","保育所等訪問支援","発達支援ほのぼーの　いかた","はったつしえんほのぼーのいかた","3853700015","愛媛県西宇和郡伊方町","川永田1536-4","0894-21-5100",,,33.48455646,132.33916627,"09:00-18:00","","","","土日祝日、8月13日〜8月15日、12月29日〜1月3日",,
"38000","E0000048486","愛媛県","四国中央市","しこくちゅうおうし","5000020382132","愛媛県四国中央市","三島宮川４丁目６番５５号四国中央市役所","0896-28-6029","0896-28-6030","https://www.city.shikokuchuo.ehime.jp/","保育所等訪問支援","四国中央市児童発達支援センター","しこくちゅうおうしじどうはったつしえんせんたー","3851300149","愛媛県四国中央市","下柏町７４９番地２四国中央市子ども若者発達支援センター","0896-28-6026","0896-28-6030","https://www.city.shikokuchuo.ehime.jp/soshikikara/fukushibu/has/palette.html",33.98960899,133.56677105,"09:00-16:30","","","","土曜、日曜、国民の祝日に関する法律の規定に基づく休日、12/29〜１/３",,
"38000","A0000000020","愛媛県","社会福祉法人　西予総合福祉会","しゃかいふくしほうじんせいよそうごうふくしかい","9500005003022","愛媛県西予市","宇和町久枝甲１４３４番地1西予総合福祉会事務局","0894-62-3773","0894-62-2136","http://www.seiyofukushi.com","保育所等訪問支援","障がい児通所支援事業所　ぽのぽの","しょうがいじつうしょしえんじぎょうしょぽのぽの","3851400048","愛媛県西予市","宇和町神領５３４障害者支援施設松葉学園内","0894-62-0471","0894-62-5345","http://www.seiyofukushi.com",33.36747696,132.50508442,"09:00-17:00","00:00-00:00","00:00-00:00","00:00-00:00","土・日・国民の祝日・12月29日〜1月3日",,
"38000","A0000119168","愛媛県","有限会社　さくら","ゆうげんがいしゃさくら","8500002011383","愛媛県東温市","北方３０５１番地２　","089-966-5717","089-966-5759","http://www.sakura-toon.jp/","保育所等訪問支援","さくらんぼ２号館","さくらんぼにごうかん","3851500078","愛媛県東温市","北方３０５１番地２","089-966-5717","089-966-5759",,33.80602739,132.89549667,"12:30-18:30","09:00-17:00","","","日祝など",,
"38000","A0000119169","愛媛県","有限会社　さくら","ゆうげんがいしゃさくら","8500002011383","愛媛県東温市","北方３０５１番地２　","089-966-5717","089-966-5759","http://www.sakura-toon.jp/","保育所等訪問支援","さくらんぼ３号館","さくらんぼさんごうかん","3851500110","愛媛県東温市","西岡甲986番地5","089-968-1329","089-968-1339",,33.80260711,132.85940267,"12:30-18:30","09:00-14:00","","",,,
"38000","A0000043042","愛媛県","一般社団法人幸創會","いっぱんしゃだんほうじんこうそうかい","1500005007996","愛媛県伊予郡松前町","筒井1322-15","089-995-8380","089-995-8390","https://kousoukai.site","保育所等訪問支援","発達支援ルーム　ティンカー・ベル","はったつしえんるーむてぃんかーべる","3851000079","愛媛県伊予市","灘町177番地2","089-989-8255","089-989-8256",,33.75989783,132.70153175,"09:00-17:30","09:00-17:30","","","日曜、祝日",,
"39201","A0000099745","高知市","ミカリ株式会社","みかりかぶしきがいしゃ","8490001007384","高知県高知市","鴨部（その他）９６２番地５","088-843-1158","088-856-6426","","保育所等訪問支援","放課後等デイサービス　ヒラソル","ほうかごとうでいさーびすひらそる","3950100374","高知県高知市","若草町11-42","088-843-5990","088-843-5991",,33.54422579,133.48697531,"10:00-12:00","","","","土・日・祝日",,
"39201","A0000083362","高知市","株式会社ともに","かぶしきがいしゃともに","4490001008857","高知県高知市","一宮中町３丁目２７ー３","088-879-7717","088-879-7718","https://www.tomoni-ikku.com","保育所等訪問支援","多機能型児童療育支援事業所なないろ","たきのうがたじどうりょういくしえんじぎょうしょなないろ","3950100945","高知県高知市","一宮しなね１丁目１番３号　レジデンスニチュー１０２号","088-879-7717","088-879-7718","https://www.tomoni-ikku.com",33.58880309,133.57371009,"","","","",,,
"39201","A0000083364","高知市","株式会社ともに","かぶしきがいしゃともに","4490001008857","高知県高知市","一宮中町３丁目２７ー３","088-879-7717","088-879-7718","https://www.tomoni-ikku.com","保育所等訪問支援","多機能型児童療育支援事業所ともに","たきのうがたじどうりょういくしえんじぎょうしょともに","3950100481","高知県高知市","高知市","0888811738","088-881-1739","https://www.tomoni-ikku.com",33.55880331,133.53102883,"09:00-17:00","09:00-17:00","09:00-17:00","09:00-17:00","8/9〜8/13　12/31〜1/3",,
"39201","A0000107429","高知市","一般社団法人高知自立支援協会","いっぱんしゃだんほうじんこうちじりつしえんきょうかい","4490005006551","高知県高知市","北新田町10-15グランリーオ1階","088-855-8717","088-854-8723","http://www.setp-kochi.com/","保育所等訪問支援","放課後等デイサービスほっと","ほうかごとうでいさーびすほっと","3950100507","高知県高知市","北新田町１０番１５号グランリーオ１F","088-855-8717","088-854-8723","http://www.step-kochi.com/",33.55272140,133.55141582,"10:00-17:30","10:00-17:30","10:00-17:30","10:00-17:30","12/30〜1/3","長期休み期間中の利用可能な時間帯は9：00〜16：30",
"39201","A0000070882","高知市","学校法人せいわのわ","がっこうほうじんせいわのわ","6490005001030","高知県高知市","南万々１１０−２","088-875-0551","088-875-0556","https://seiwanowa.ed.jp/","保育所等訪問支援","運動学習特化型　児童発達支援・放課後等デイサービスアルペン清和　一宮教室","うんどうがくしゅうとっかがたじどうはったつしえんほうかごとうでいさーびすあるぺんせいわいっくきょうしつ","3950100556","高知県高知市","一宮西町1丁目2-13楠瀬ハウス1階","088-802-7927","088-813-0225","https://www.alpenseiwa.com/",33.58280668,133.56776631,"10:00-19:00","","","","土日祝日・年末年始","土日祝日・年末年始",
"39201","A0000070884","高知市","学校法人せいわのわ","がっこうほうじんせいわのわ","6490005001030","高知県高知市","南万々１１０−２","088-875-0551","088-875-0556","https://seiwanowa.ed.jp/","保育所等訪問支援","児童発達支援・放課後等デイサービスアルペン清和　万々教室","じどうはったつしえんほうかごとうでいさーびすあるぺんせいわままきょうしつ","3950100622","高知県高知市","八反町２丁目１２−１５","088-802-5331","088-813-0225","https://www.alpenseiwa.com/",33.56613541,133.52146020,"10:00-19:00","","","","土日祝日・年末年始","土日祝日・年末年始",
"39201","A0000092217","高知市","学校法人せいわのわ","がっこうほうじんせいわのわ","6490005001030","高知県高知市","南万々１１０−２","088-875-0551","088-875-0556","https://seiwanowa.ed.jp/","保育所等訪問支援","運動学習特化型　児童発達支援・放課後等デイサービス　アルペン清和　朝倉教室","うんどうがくしゅうとっかがたじどうはったつしえんほうかごとうでいさーびすあるぺんせいわあさくらきょうしつ","3950101059","高知県高知市","朝倉横町20-35カーサ・ドゥエミーラ１階","088-855-5177","088-813-0225","https://www.alpenseiwa.com/",33.54427330,133.49534937,"10:00-19:00","","","","土日祝日・年末年始","土日祝日・年末年始",
"39201","A0000114846","高知市","学校法人せいわのわ","がっこうほうじんせいわのわ","6490005001030","高知県高知市","南万々１１０−２","088-875-0551","088-875-0556","https://seiwanowa.ed.jp/","保育所等訪問支援","児童発達支援・放課後等デイサービス アルペン清和　神田教室","じどうはったつしえんほうかごとうでいさーびすあるぺんせいわこうだきょうしつ","3950101141","高知県高知市","鴨部１００２番地１","088-802-8221","088-813-0225","https://www.alpenseiwa.com/",33.54367931,133.50414279,"10:00-19:00","","","","土日祝日・年末年始",,
"39201","A0000095965","高知市","株式会社ソートアーチブ","かぶしきがいしゃそーとあーちぶ","8490001009100","高知県高知市","若草町１０−４２第３Ｔ＆Ｍコーポ１０１","088-855-6718","088-856-9446","http://tvergym.com","保育所等訪問支援","ティーバージム","てぃーばーじむ","3950100606","高知県高知市","杉井流16-5俵屋ビル４階","088-856-6834","088-856-6835","http://tvergym.com",33.56956112,133.55587882,"11:00-19:00","11:00-19:00","","","日、及び年末年始",,
"39201","A0000050107","高知市","一般社団法人FOREST BEAR","いっぱんしゃだんほうじんふぉれすとべあー","490005006664 ","高知県高知市","大膳町61番奏ビル　２階・３階","088-881-6014","088-881-6373","https://www.forestbear.org/","保育所等訪問支援","もりもりの森","もりもりのもり","3950100630","高知県高知市","大膳町奏ビル２階・３階","0888816014","088-881-6373","https://www.forestbear.org/",33.55987519,133.52293229,"09:00-17:00","","","",,,
"39201","A0000092104","高知市","一般社団法人FOREST BEAR","いっぱんしゃだんほうじんふぉれすとべあー","490005006664 ","高知県高知市","大膳町61番奏ビル　２階・３階","088-881-6014","088-881-6373","https://www.forestbear.org/","保育所等訪問支援","もりもりの森　メディパーク高知駅","もりもりのもりめでぃぱーくこうちえき","3950101042","高知県高知市","新本町１丁目１４−３メディパーク高知駅４階","088-802-7552","088-802-7553","https://www.forestbear.org/",33.55880331,133.53102883,"","","","",,,
"39201","A0000131054","高知市","合同会社たけち","ごうどうかいしゃたけち","5490003001396","高知県高知市","薊野中町１２番６号","088-881-5806","088-881-6563","","保育所等訪問支援","多機能型支援センターみさと","たきのうがたしえんせんたーみさと","3950101240","高知県高知市","仁井田４２８４番地４","088-879-1569","088-881-6563",,33.51984312,133.58896919,"","","","",,,
"39201","A0000057602","高知市","ノーブルサベージ","のーぶるさべーじ",,"高知県高知市","北御座3番1号","088-855-7820","088-855-7821",,"保育所等訪問支援","カラフル・ピース","からふるぴーす","3950100754","高知県高知市","杉井流１６−５俵屋ビル３階","088-855-9742","088-855-9743","https://colorful-piece.jp/",33.56956112,133.55587882,"09:00-18:00","","","","土曜日、日曜日、祝日、年末年始","なし",
"39201","A0000066269","高知市","株式会社Ｗｏｒｋｔｈ","かぶしきがいしゃわーくす","6490001009671","高知県高知市","北秦泉寺204-15","080-6393-8051","050-3588-8432","https://www.workth.jp/","保育所等訪問支援","保育所等訪問支援事業所ワクトレ","ほいくしょとうほうもんしえんじぎょうしょわくとれ","3950100812","高知県高知市","はりまや町2丁目12番13号エリートはりまやビル4階","08063938051","05035888432",,33.55880330,133.53102880,"09:00-16:30","","","","日曜・祝祭日・年末年始","訪問先施設の流れに応じて実施",
"39201","A0000072548","高知市","株式会社Ａｒｕｋａｒａ","かぶしきがいしゃあるから","7490001010034","高知県高知市","春野町南ケ丘７丁目５番地１８","090-8692-1552","088-813-0161","https://www.arukara.co.jp","保育所等訪問支援","多機能型児童発達支援事業所アルカラ","たきのうがたじどうはったつしえんじぎょうしょあるから","3950100861","高知県高知市","はりまや町２丁目１２−１３エリートはりまやビル４階","070-8537-6803","088-813-0161","https://www.arukara.co.jp",33.56126187,133.54567730,"08:30-17:30","","","","土曜日、日曜日、祝日、12月29日〜1月３日",,
"39000","A0000080895","高知県","福の種合同会社","ふくのたねごうどうかいしゃ","7490003000396","高知県高知市","口細山206-142","080-3163-5737","0887-52-8343","http://houjin.fuku-no-tane.com/","保育所等訪問支援","あやぱにハウス","あやぱにはうす","3951000060","高知県香南市","野市町中ノ村624-2","0887-52-8341","0887-52-8343","http://fuku-no-tane.com/ayapani/",33.56284244,133.69894675,"09:00-18:00","","","","祝日、年末年始",,
"39201","A0000085857","高知市","医療法人　治久会","いりょうほうじんじきゅうかい",,"高知県高知市","塚ノ原６−１","088-840-2222","088-840-1001","","保育所等訪問支援","もみのきっず","もみのきっず","3950100838","高知県高知市","鳥越1-1","070-6438-5245","088-840-1001",,33.56159343,133.49259397,"09:00-17:30","","","","土曜日、日曜日、祝日、年末年始（12/30〜1/3）",,
"39201","A0000087488","高知市","株式会社レガシア","かぶしきがいしゃれがしあ","7490001009902","高知県高知市","鴨部９６２番地５","088-855-3313","088-855-3314","","保育所等訪問支援","放課後等デイサービス　シンフォニー","ほうかごとうでいさーびすしんふぉにー","3950100903","高知県高知市","一宮南町１丁目１２−１２","088-855-3313","088-855-3314",,33.58134296,133.56548602,"09:30-13:00","","","",,,
"39201","A0000090942","高知市","株式会社ひまわり","かぶしきがいしゃひまわり","2490001009824","高知県高知市","横内１２１番地６","088-802-6512","088-802-6513","https://himawari-day.com/","保育所等訪問支援","ひまわり","ひまわり","3950100994","高知県高知市","横内１２１番地６","088-802-6512","088-802-6513","https://himawari-day.com/",33.56689017,133.49807111,"","","","",,,
"39201","A0000092348","高知市","株式会社　PlusONE’ｓ","かぶしきがいしゃぷらすわんず","1490001009817","高知県高知市","南川添８番１７号","088-881-7875","088-881-7876","","保育所等訪問支援","多機能型療育支援センター　＆　JOY【エンジョイ】本店","たきのうがたりょういくしえんせんたーえんじょいほんてん","3950101010","高知県高知市","大膳町６番１１Plus　ONE’ｓ　Hills","088-879-3667","088-879-3668",,33.56094727,133.52314337,"","","","",,,
"39201","A0000103766","高知市","株式会社　PlusONE’ｓ","かぶしきがいしゃぷらすわんず","1490001009817","高知県高知市","南川添８番１７号","088-881-7875","088-881-7876","","保育所等訪問支援","多機能型療育支援センター　＆　JOY【エンジョイ】朝倉店","たきのうがたりょういくしえんせんたーえんじょいあさくらてん","3950101083","高知県高知市","若草南町１７番１０号","088-856-8627","088-856-8628","",33.54149842,133.49123601,"","","","",,,
"39201","A0000117879","高知市","株式会社　PlusONE’ｓ","かぶしきがいしゃぷらすわんず","1490001009817","高知県高知市","南川添８番１７号","088-881-7875","088-881-7876","","保育所等訪問支援","多機能型療育支援センター　＆　ＪＯＹ【エンジョイ】南川添店","たきのうがたりょういくしえんせんたーえんじょいみなみかわぞえてん","3950100853","高知県高知市","南川添８−１７","0888817875","0888817876",,33.57229968,133.55980339,"","","","",,,
"39201","A0000107434","高知市","ＬＯＯＰ株式会社","るーぷかぶしきがいしゃ","6490001009770","高知県高知市","領家３８５番地","090-8283-6105","088-843-0823",,"保育所等訪問支援","放課後等デイサービスＬＯＯＰ","ほうかごとうでいさーびするーぷ","3950100770","高知県高知市","鴨部２丁目６番５０号　１階","088-843-0822","088-843-0823","https://www.houdayloop.com/",33.55111167,133.50027361,"","","","",,,
"39201","A0000120811","高知市","株式会社Ｍｉｋｋｅ","かぶしきがいしゃみっけ","5490001010696","高知県高知市","神田１３７９番地１アルファスマート神田公園６０１号","080-6968-7557","088-881-4313","https://mikke-kochi.co.jp","保育所等訪問支援","保育所等訪問支援事業所　Ｍｉｋｋｅ","ほいくしょとうほうもんしえんじぎょうしょみっけ","3950101158","高知県高知市","神田１０７６番地７ー２コーポ大的１F","080-6968-7557","088-881-4313","https://mikke-kochi.co.jp",33.54416302,133.51422222,"08:30-17:30","","","","土曜日、日曜日、祝祭日、年末年始",,
"39201","A0000125025","高知市","株式会社えいところ","かぶしきがいしゃえいところ","3490001010748","高知県高知市","東久万１９３番地１","088-813-3400","088-813-3402",,"保育所等訪問支援","こころとからだの発達相談室　えいところ","こころとからだのはったつそうだんしつえいところ","3950101190","高知県高知市","東久万１７７番地１","088-813-3400","088-813-3402",,33.57568724,133.53200363,"09:00-16:00","","","","土日祝及び12月29日から1月3日まで","ただし、相談内容によってはこの限りではありません。",
